t_ms,I_nA,u_mWmm2
10.700000000000001,0.8857120705879771,20
10.8,1.0159720200290507,20
10.9,1.1416949455644327,20
11.0,1.263027952909887,20
11.1,1.3801134156934802,20
11.2,1.493089127520564,20
11.3,1.6020884491529186,20
11.4,1.707240450959038,20
11.5,1.80867005078749,20
11.600000000000001,1.9064981474104048,20
11.7,2.0008417496794206,20
11.799999999999999,2.091814101531835,20
11.9,2.1795248029802994,20
12.0,2.2640799272151018,20
12.100000000000001,2.345582133943925,20
12.200000000000001,2.424130779089984,20
12.3,2.4998220209655306,20
12.4,2.572748923033982,20
12.5,2.643001553370259,20
12.6,2.7106670809254383,20
12.700000000000001,2.775829868698385,20
12.8,2.8385715639137343,20
12.9,2.898971185302415,20
13.0,2.9571052075778113,20
13.1,3.0130476431976496,20
13.2,3.066870121498833,20
13.3,3.1186419652896245,20
13.4,3.1684302649808607,20
13.5,3.2162999503352903,20
13.600000000000001,3.2623138599115338,20
13.7,3.306532808276763,20
13.8,3.349015651059771,20
13.9,3.3898193479138277,20
14.0,3.4289990234564725,20
14.100000000000001,3.466608026251254,20
14.200000000000001,3.502697985894315,20
14.3,3.537318868266719,20
14.4,3.570519029011455,20
14.5,3.602345265292149,20
14.6,3.632842865888712,20
14.700000000000001,3.6620556596833205,20
14.8,3.6900260625884975,20
14.9,3.7167951229672953,20
15.0,3.7424025655940696,20
15.1,3.766886834202712,20
15.2,3.790285132667733,20
15.3,3.812633464862119,20
15.4,3.83396667323448,20
15.5,3.8543184761466347,20
15.600000000000001,3.8737215040114594,20
15.700000000000001,3.8922073342695467,20
15.8,3.9098065252419896,20
15.9,3.9265486488953854,20
16.0,3.9424623225540314,20
16.099999999999998,3.9575752395931105,20
16.2,3.9719141991456404,20
16.3,3.9855051348548374,20
16.400000000000002,3.9983731427025995,20
16.5,4.010542507943769,20
16.6,4.02203673117491,20
16.7,4.0328785535654275,20
16.8,4.043089981277907,20
16.900000000000002,4.05269230910376,20
17.0,4.061706143339359,20
17.1,4.070151423927088,20
17.2,4.078047445884916,20
17.3,4.085412880047336,20
17.400000000000002,4.092265793139839,20
17.5,4.09862366720829,20
17.6,4.104503418423958,20
17.7,4.10992141528426,20
17.8,4.114893496228622,20
17.9,4.119434986688262,20
18.0,4.123560715588077,20
18.1,4.127285031318236,20
18.2,4.130621817192528,20
18.3,4.133584506409934,20
18.4,4.136186096535414,20
18.500000000000004,4.1384391635153275,20
18.6,4.140355875242464,20
18.7,4.141948004685136,20
18.8,4.143226942594357,20
18.9,4.144203709802637,20
19.0,4.14488896912756,20
19.1,4.145293036892788,20
19.200000000000003,4.14542589407882,20
19.3,4.145297197115405,20
19.4,4.144916288327087,20
19.5,4.144292206043073,20
19.599999999999998,4.14343369438217,20
19.700000000000003,4.142349212723262,20
19.8,4.141046944871406,20
19.900000000000002,4.139534807929345,20
20.0,4.137820460883894,20
20.099999999999998,4.13591131291636,20
20.200000000000003,4.13381453144587,20
20.3,4.131537049914184,20
20.400000000000002,4.129085575320296,20
20.5,4.126466595512872,20
20.6,4.12368638624829,20
20.7,4.1207510180218385,20
20.8,4.117666362679341,20
20.900000000000002,4.114438099816253,20
21.0,4.11107172297111,20
21.1,4.107572545619862,20
21.2,4.103945706977558,20
21.3,4.100196177613524,20
21.400000000000002,4.096328764886062,20
21.5,4.092348118202438,20
21.6,4.088258734109794,20
21.7,4.084064961222419,20
21.8,4.0797710049906115,20
21.9,4.075380932316255,20
22.0,4.070898676020008,20
22.1,4.066328039164893,20
22.2,4.061672699240886,20
22.3,4.0569362122149855,20
22.4,4.05212201645106,20
22.500000000000004,4.047233436503701,20
22.6,4.0422736867900815,20
22.7,4.037245875143768,20
22.8,4.032153006254278,20
22.9,4.026997984996052,20
23.0,4.021783619650378,20
23.1,4.016512625023735,20
23.200000000000003,4.0111876254658565,20
23.3,4.005811157790776,20
23.4,4.000385674103912,20
23.5,3.994913544538271,20
23.599999999999998,3.9893970599026547,20
23.700000000000003,3.9838384342447073,20
23.8,3.978239807331544,20
23.900000000000002,3.972603247050604,20
24.0,3.966930751733291,20
24.099999999999998,3.9612242524038845,20
24.200000000000003,3.955485614956132,20
24.3,3.9497166422598196,20
24.400000000000002,3.943919076199607,20
24.5,3.93809459964827,20
24.6,3.932244838376488,20
24.7,3.9263713629011883,20
24.8,3.9204756902744435,20
24.900000000000002,3.91455928581482,20
25.0,3.908623564783027,20
25.1,3.90266989400367,20
25.2,3.8966995934348163,20
25.3,3.8907139376870763,20
25.400000000000002,3.884714157493802,20
25.5,3.878701441133983,20
25.6,3.8726769358093662,20
25.7,3.866641748977252,20
25.8,3.8605969496404122,20
25.900000000000002,3.8545435695954895,20
26.0,3.8484826046412324,20
26.1,3.842415015747831,20
26.2,3.8363417301886344,20
26.3,3.830263642635431,20
26.4,3.824181616218474,20
26.500000000000004,3.8180964835523943,20
26.6,3.8120090477290804,20
26.7,3.8059200832785987,20
26.8,3.7998303370991766,20
26.9,3.7937405293572395,20
27.0,3.7876513543584767,20
27.1,3.781563481390856,20
27.200000000000003,3.775477555540481,20
27.3,3.7693941984811965,20
27.4,3.7633140092387416,20
27.5,3.757237564930305,20
27.6,3.751165421480253,20
27.700000000000003,3.7450981143128033,20
27.8,3.7390361590223873,20
27.900000000000002,3.732980052022408,20
28.0,3.726930271173107,20
28.099999999999998,3.7208872763891856,20
28.200000000000003,3.7148515102278563,20
28.3,3.7088233984579437,20
28.400000000000002,3.702803350610633,20
28.5,3.6967917605124767,20
28.6,3.690789006801214,20
28.7,3.6847954534249654,20
28.8,3.6788114501253224,20
28.900000000000002,3.6728373329048765,20
29.0,3.666873424479656,20
29.1,3.6609200347169795,20
29.2,3.6549774610591848,20
29.300000000000004,3.6490459889336866,20
29.400000000000002,3.643125892149807,20
29.5,3.6372174332828093,20
29.6,3.631320864045522,20
29.7,3.6254364256479916,20
29.8,3.619564349145503,20
29.900000000000002,3.613704855775388,20
30.0,3.607858157282944,20
30.1,3.6020244562368386,20
30.2,3.5962039463343207,20
30.3,3.59039681269658,20
30.4,3.584603232154564,20
30.500000000000004,3.578823373525558,20
30.6,3.5730573978808313,20
30.7,3.567305458804631,20
30.8,3.5615677026448087,20
30.9,3.5558442687553375,20
31.0,3.5501352897309952,20
31.1,3.5444408916344528,20
31.200000000000003,3.538761194216018,20
31.3,3.533096311126275,20
31.400000000000002,3.5274463501218336,20
31.5,3.521811413264431,20
31.6,3.5161915971135786,20
31.7,3.51058699291298,20
31.8,3.5049976867709036,20
31.900000000000006,3.499423759834716,20
32.0,3.4938652884597703,20
32.1,3.4883223443727993,20
32.199999999999996,3.4827949948300367,20
32.300000000000004,3.4772833027701955,20
32.4,3.47178732696249,20
32.5,3.466307122149861,20
32.6,3.4608427391875454,20
32.699999999999996,3.4553942251771548,20
32.800000000000004,3.449961623596397,20
32.9,3.444544974424589,20
33.0,3.439144314264089,20
33.1,3.4337596764577856,20
33.2,3.428391091202765,20
33.300000000000004,3.4230385856602874,20
33.4,3.417702184062179,20
33.5,3.412381907813769,20
33.6,3.407077775593474,20
33.7,3.4017898034491374,20
33.800000000000004,3.396518004891235,20
33.9,3.3912623909830413,20
34.0,3.3860229704278586,20
34.099999999999994,3.380799749653397,20
34.2,3.375592732893406,20
34.300000000000004,3.370401922266642,20
34.4,3.365227317853254,20
34.5,3.3600689177686767,20
34.6,3.3549267182351077,20
34.7,3.3498007136506494,20
34.800000000000004,3.3446908966561852,20
34.9,3.33959725820007,20
35.0,3.3345197876007027,20
35.1,3.329458472607044,20
35.2,3.3244132994571594,20
35.300000000000004,3.3193842529348316,20
35.4,3.314371316424319,20
35.5,3.3093744719633222,20
35.6,3.3043937002941974,20
35.7,3.299428980913498,20
35.8,3.29448029211988,20
35.9,3.28954761106043,20
36.0,3.284630913775469,20
36.1,3.279730175241879,20
36.2,3.2748453694150004,20
36.3,3.269976469269142,20
36.4,3.265123446836758,20
36.50000000000001,3.260286273246328,20
36.6,3.2554649187589786,20
36.7,3.2506593528039,20
36.8,3.245869544012582,20
36.9,3.2410954602519157,20
37.00000000000001,3.2363370686561987,20
37.1,3.231594335658072,20
37.2,3.2268672270184284,20
37.3,3.2221557078553307,20
37.4,3.2174597426719544,20
37.5,3.2127792953836094,20
37.6,3.20811432934385,20
37.7,3.2034648073697185,20
37.8,3.198830691766136,20
37.900000000000006,3.1942119443494827,20
38.0,3.1896085264703817,20
38.1,3.1850203990357193,20
38.2,3.180447522529923,20
38.3,3.1758898570355236,20
38.400000000000006,3.171347362253021,20
38.5,3.166819997520084,20
38.6,3.162307721830094,20
38.7,3.1578104938500635,20
38.8,3.153328271937945,20
38.900000000000006,3.1488610141593565,20
39.0,3.144408678303727,20
39.1,3.1399712218999016,20
39.199999999999996,3.13554860223121,20
39.300000000000004,3.1311407763500143,20
39.400000000000006,3.1267477010917664,20
39.5,3.1223693330885753,20
39.6,3.11800562878231,20
39.699999999999996,3.113656544437254,20
39.800000000000004,3.1093220361523137,20
39.900000000000006,3.1050020598728127,20
40.0,3.1006965714018726,20
40.1,3.096405526411397,20
40.199999999999996,3.0921288804526723,20
40.300000000000004,3.087866588966604,20
40.400000000000006,3.083618607293584,20
40.5,3.0793848906830203,20
40.6,3.075165394302524,20
40.699999999999996,3.07096007324678,20
40.800000000000004,3.066768882546091,20
40.9,3.0625917771746343,20
41.0,3.0584287120584053,20
41.1,3.0542796420828964,20
41.2,3.050144522100486,20
41.300000000000004,3.046023306937567,20
41.4,3.0419159514014207,20
41.5,3.0378224102868345,20
41.6,3.033742638382488,20
41.7,3.0296765904770977,20
41.800000000000004,3.0256242213653404,20
41.9,3.021585485853562,20
42.0,3.017560338765265,20
42.1,3.0135487349464074,20
42.2,3.009550629270488,20
42.300000000000004,3.0055659766434557,20
42.4,3.001594732008424,20
42.5,2.997636850350213,20
42.6,2.993692286699715,20
42.7,2.9897609961380978,20
42.800000000000004,2.985842933800842,20
42.9,2.9819380548816263,20
43.0,2.9780463146360594,20
43.1,2.9741676683852662,20
43.2,2.970302071519335,20
43.300000000000004,2.966449479500626,20
43.4,2.9626098478669505,20
43.5,2.958783132234619,20
43.6,2.9549692883013696,20
43.7,2.951168271849177,20
43.8,2.9473800387469407,20
43.9,2.9436045449530726,20
44.0,2.9398417465179665,20
44.1,2.936091599586368,20
44.2,2.9323540603996454,20
44.3,2.9286290852979593,20
44.4,2.9249166307223415,20
44.50000000000001,2.9212166532166832,20
44.6,2.9175291094296316,20
44.7,2.9138539561164065,20
44.8,2.9101911501405313,20
44.9,2.9065406484754863,20
45.00000000000001,2.902902408206286,20
45.1,2.899276386530981,20
45.2,2.8956625407620895,20
45.3,2.8920608283279576,20
45.4,2.888471206774058,20
45.5,2.8848936337642166,20
45.6,2.881328067081785,20
45.7,2.8777744646307455,20
45.8,2.874232784436763,20
45.900000000000006,2.8707029846481804,20
46.0,2.8671850235369543,20
46.1,2.863678859499546,20
46.2,2.8601844510577594,20
46.3,2.8567017568595245,20
46.400000000000006,2.8532307356796416,20
46.5,2.849771346420478,20
46.6,2.846323548112618,20
46.7,2.842887299915468,20
46.8,2.8394625611178332,20
46.900000000000006,2.8360492911384387,20
47.0,2.832647449526424,20
47.1,2.8292569959617957,20
47.199999999999996,2.8258778902558457,20
47.300000000000004,2.822510092351533,20
47.400000000000006,2.8191535623238395,20
47.5,2.8158082603800847,20
47.6,2.8124741468602146,20
47.699999999999996,2.809151182237062,20
47.800000000000004,2.805839327116574,20
47.900000000000006,2.802538542238018,20
48.0,2.7992487884741526,20
48.1,2.7959700268313816,20
48.199999999999996,2.792702218449877,20
48.300000000000004,2.7894453246036837,20
48.400000000000006,2.7861993067007935,20
48.5,2.782964126283204,20
48.6,2.7797397450269563,20
48.699999999999996,2.776526124742144,20
48.800000000000004,2.7733232273729156,20
48.9,2.770131014997442,20
49.0,2.766949449827879,20
49.1,2.7637784942103076,20
49.2,2.760618110624655,20
49.300000000000004,2.757468261684602,20
49.4,2.7543289101374726,20
49.5,2.7512000188641124,20
49.6,2.748081550878748,20
49.7,2.744973469328834,20
49.800000000000004,2.7418757374948877,20
49.9,2.7387883187903106,20
50.0,2.735711176761194,20
50.1,2.73264427508612,20
50.2,2.7295875775759426,20
50.300000000000004,2.7265410481735652,20
50.4,2.723504650953701,20
50.5,2.72047835012263,20
50.6,2.7174621100179404,20
50.7,2.7144558951082636,20
50.800000000000004,2.7114596699930003,20
50.9,2.7084733994020382,20
51.0,2.7054970481954586,20
51.1,2.7025305813632423,20
51.2,2.6995739640249568,20
51.300000000000004,2.696627161429447,20
51.4,2.6936901389545147,20
51.5,2.6907628621065918,20
51.6,2.6878452965204036,20
51.7,2.684937407958636,20
51.800000000000004,2.6820391623115825,20
51.9,2.679150525596803,20
52.0,2.6762714639587615,20
52.1,2.6734019436684693,20
52.2,2.670541931123119,20
52.3,2.6676913928457155,20
52.4,2.6648502954847,20
52.50000000000001,2.6620186058135777,20
52.6,2.65919629073053,20
52.7,2.656383317258034,20
52.8,2.653579652542472,20
52.9,2.6507852638537424,20
53.00000000000001,2.6480001185848594,20
53.1,2.6452241842515614,20
53.2,2.6424574284919085,20
53.3,2.6396998190658785,20
53.4,2.636951323854964,20
53.50000000000001,2.634211910861763,20
53.6,2.631481548209572,20
53.7,2.6287602041419715,20
53.8,2.6260478470224147,20
53.900000000000006,2.6233444453338133,20
54.0,2.62064996767812,20
54.1,2.6179643827759103,20
54.2,2.6152876594659653,20
54.3,2.61261976670485,20
54.400000000000006,2.609960673566492,20
54.5,2.607310349241759,20
54.6,2.6046687630380396,20
54.7,2.602035884378812,20
54.8,2.5994116828032268,20
54.900000000000006,2.5967961279656757,20
55.0,2.5941891896353715,20
55.1,2.591590837695919,20
55.2,2.589001042144888,20
55.300000000000004,2.586419773093389,20
55.400000000000006,2.5838470007656444,20
55.5,2.5812826954985626,20
55.6,2.578726827741313,20
55.699999999999996,2.5761793680548952,20
55.800000000000004,2.573640287111715,20
55.900000000000006,2.571109555695158,20
56.0,2.568587144699163,20
56.1,2.566073025127793,20
56.199999999999996,2.5635671680948167,20
56.300000000000004,2.5610695448232743,20
56.400000000000006,2.55858012664506,20
56.5,2.5560988850004933,20
56.6,2.5536257914378986,20
56.699999999999996,2.5511608176131797,20
56.800000000000004,2.5487039352893963,20
56.900000000000006,2.5462551163363467,20
57.0,2.543814332730142,20
57.1,2.5413815565527886,20
57.2,2.5389567599917657,20
57.300000000000004,2.5365399153396124,20
57.4,2.5341309949935025,20
57.5,2.531729971454834,20
57.6,2.5293368173288084,20
57.7,2.5269515053240186,20
57.800000000000004,2.524574008252034,20
57.9,2.522204299026987,20
58.0,2.519842350665163,20
58.1,2.5174881362845847,20
58.2,2.5151416291046096,20
58.300000000000004,2.512802802445516,20
58.4,2.510471629728096,20
58.5,2.50814808447325,20
58.60000000000001,2.505832140301584,20
58.7,2.5035237709330005,20
58.800000000000004,2.5012229501863006,20
58.9,2.4989296519787803,20
59.0,2.4966438503258273,20
59.1,2.49436551934053,20
59.2,2.4920946332332705,20
59.300000000000004,2.4898311663113364,20
59.4,2.4875750929785188,20
59.5,2.485326387734724,20
